"Date","Value","Country"
"1914-12-01","0.967","Afghanistan"
"1915-01-01","2.135","Afghanistan"
"1915-02-01","2.264","Afghanistan"
"1915-03-01","11.603","Afghanistan"
"1915-04-01","14.174","Afghanistan"
"1915-05-01","22.895","Afghanistan"
"1915-06-01","25.533","Afghanistan"
"1915-07-01","26.475","Afghanistan"
"1915-08-01","26.386","Afghanistan"
"1915-09-01","21.885","Afghanistan"
"1915-10-01","13.745","Afghanistan"
"1915-11-01","8.863","Afghanistan"
"1915-12-01","3.017","Afghanistan"
"1916-01-01","2.255","Afghanistan"
"1916-02-01","0.74","Afghanistan"
"1916-03-01","9.141","Afghanistan"
"1916-04-01","14.797","Afghanistan"
"1916-05-01","19.174","Afghanistan"
"1916-06-01","22.863","Afghanistan"
"1916-07-01","26.292","Afghanistan"
"1916-08-01","25.844","Afghanistan"
"1916-09-01","20.01","Afghanistan"
"1916-10-01","12.647","Afghanistan"
"1916-11-01","3.909","Afghanistan"
"1916-12-01","2.444","Afghanistan"
"1917-01-01","2.684","Afghanistan"
"1917-02-01","5.55","Afghanistan"
"1917-03-01","7.924","Afghanistan"
"1917-04-01","14.281","Afghanistan"
"1917-05-01","21.291","Afghanistan"
"1917-06-01","24.838","Afghanistan"
"1917-07-01","26.38","Afghanistan"
"1917-08-01","24.998","Afghanistan"
"1917-09-01","20.137","Afghanistan"
"1917-10-01","12.092","Afghanistan"
"1917-11-01","5.955","Afghanistan"
"1917-12-01","0.868","Afghanistan"
"1918-01-01","-0.01","Afghanistan"
"1918-02-01","3.497","Afghanistan"
"1918-03-01","6.746","Afghanistan"
"1918-04-01","12.182","Afghanistan"
"1918-05-01","22.33","Afghanistan"
"1918-06-01","24.522","Afghanistan"
"1918-07-01","26.923","Afghanistan"
"1918-08-01","25.257","Afghanistan"
"1918-09-01","19.764","Afghanistan"
"1918-10-01","13.699","Afghanistan"
"1918-11-01","6.441","Afghanistan"
"1918-12-01","0.448","Afghanistan"
"1919-01-01","-1.552","Afghanistan"
"1919-02-01","2.989","Afghanistan"
"1919-03-01","8.233","Afghanistan"
"1919-04-01","15.204","Afghanistan"
"1919-05-01","20.306","Afghanistan"
"1919-06-01","26.028","Afghanistan"
"1919-07-01","27.191","Afghanistan"
"1919-08-01","25.541","Afghanistan"
"1919-09-01","19.534","Afghanistan"
"1919-10-01","13.222","Afghanistan"
"1919-11-01","7.816","Afghanistan"
"1919-12-01","2.059","Afghanistan"
"1920-01-01","1.385","Afghanistan"
"1920-02-01","0.689","Afghanistan"
"1920-03-01","7.944","Afghanistan"
"1920-04-01","11.725","Afghanistan"
"1920-05-01","17.695","Afghanistan"
"1920-06-01","23.728","Afghanistan"
"1920-07-01","27.289","Afghanistan"
"1920-08-01","24.543","Afghanistan"
"1920-09-01","21.357","Afghanistan"
"1920-10-01","14.89","Afghanistan"
"1920-11-01","7.047","Afghanistan"
"1920-12-01","-1.854","Afghanistan"
"1921-01-01","0.471","Afghanistan"
"1921-02-01","3.095","Afghanistan"
"1921-03-01","8.302","Afghanistan"
"1921-04-01","16.547","Afghanistan"
"1921-05-01","19.392","Afghanistan"
"1921-06-01","24.533","Afghanistan"
"1921-07-01","27.545","Afghanistan"
"1921-08-01","24.065","Afghanistan"
"1921-09-01","20.612","Afghanistan"
"1921-10-01","14.199","Afghanistan"
"1921-11-01","7.942","Afghanistan"
"1921-12-01","3.356","Afghanistan"
"1922-01-01","1.499","Afghanistan"
"1922-02-01","2.342","Afghanistan"
"1922-03-01","8.683","Afghanistan"
"1922-04-01","15.37","Afghanistan"
"1922-05-01","19.146","Afghanistan"
"1922-06-01","25.206","Afghanistan"
"1922-07-01","27.386","Afghanistan"
"1922-08-01","25.127","Afghanistan"
"1922-09-01","20.844","Afghanistan"
"1922-10-01","14.111","Afghanistan"
"1922-11-01","8.204","Afghanistan"
"1922-12-01","3.148","Afghanistan"
"1923-01-01","0.211","Afghanistan"
"1923-02-01","2.449","Afghanistan"
"1923-03-01","9.028","Afghanistan"
"1923-04-01","13.756","Afghanistan"
"1923-05-01","19.172","Afghanistan"
"1923-06-01","24.787","Afghanistan"
"1923-07-01","26.295","Afghanistan"
"1923-08-01","25.751","Afghanistan"
"1923-09-01","18.576","Afghanistan"
"1923-10-01","13.289","Afghanistan"
"1923-11-01","6.127","Afghanistan"
"1923-12-01","0.626","Afghanistan"
"1924-01-01","0.773","Afghanistan"
"1924-02-01","3.336","Afghanistan"
"1924-03-01","9.593","Afghanistan"
"1924-04-01","13.897","Afghanistan"
"1924-05-01","16.747","Afghanistan"
"1924-06-01","23.847","Afghanistan"
"1924-07-01","26.807","Afghanistan"
"1924-08-01","25.586","Afghanistan"
"1924-09-01","19.606","Afghanistan"
