DATA_SET_NAME,MAE,MSE,RMSE
D-R031,0.06782237047151687,0.007480432227619639,0.08648949200694636
D-N02BE1,0.1493976001607261,0.03567208488579996,0.18887055060490496
D-N02BE2,0.047121143453616045,0.0029913053141185147,0.0546928268982187
D-N02BA2,0.13542319745820108,0.023956383425265283,0.15477849794227
D-R032,0.08162458215048982,0.008150521430914968,0.09028023831888664
D-N05B1,0.09784085171284844,0.012214603042311627,0.11051969526881454
D-N02BA1,0.11330294191919191,0.014621181481649873,0.12091807756348871
D-N05B2,0.04200716103316476,0.0024169039346381505,0.049162017194559364
