MAE,MSE,RMSE
0.16420607899370118,0.05265949027674445,0.1742584604962635
0.05125330349281641,0.004494699804597869,0.062252710531486816
0.06244814958304849,0.00730384792986825,0.07552787338663886
0.09051656679155172,0.014470917731089607,0.10785613006064906
0.09461405125861812,0.013295613942172485,0.10802328875181283
