MAE,MSE,RMSE
0.10859549450392893,0.03626080729654568,0.1515499420609814
0.2469311510693836,0.10354889554859495,0.29666266801851454
0.09383015075203952,0.015600042564905988,0.11506086395350049
0.1829123555690601,0.06309365828267263,0.23097069255254346
0.18102050875597614,0.06351377611718088,0.21880208229561907
