MAE,MSE,RMSE
0.3155038774875653,0.16664043191025063,0.36448455811884395
0.05482649219402211,0.005661623167077083,0.0702423801402003
0.10307188587077883,0.018926935377044415,0.13121630340966187
0.16291663358373912,0.04389943368788716,0.19994701745050408
0.12102926700288276,0.026696922652529823,0.15583683874923693
