MAE,MSE,RMSE
0.17339744945065255,0.07778772862410693,0.2213477300339613
0.05648980173480961,0.005840143970273953,0.0716313219983647
0.08466694577585267,0.013626307246896438,0.10538287820000475
0.1380395068287717,0.034733211016653436,0.1720074872641868
0.10550568389871631,0.0185361122486202,0.13233968978509214
