MAE,MSE,RMSE
0.18293121960999567,0.07286527010361311,0.23113996586005894
0.05992461656263297,0.007061909329173711,0.07631779531379267
0.09880033146996449,0.017080673086887047,0.12066486331518218
0.16024722614590586,0.046976170667168624,0.20036597006110488
0.1305850913795315,0.029083849019794366,0.16527314953757397
