MAE,MSE,RMSE
0.1326174915114971,0.04609941454837899,0.17474289755104996
0.12643712065655857,0.028001774543918875,0.1532204642002064
0.0907985261157782,0.013522034564026618,0.11024829102586776
0.15582467541075276,0.04005156610669441,0.19018941715748366
0.1273971519234913,0.026967891059710303,0.157743120383538
