MAE,MSE,RMSE
0.13652739513191875,0.06440151896571802,0.180858012781033
0.09427074131671576,0.01736797387953057,0.11534781448109321
0.07611567808830529,0.010069823050466893,0.09412774926064672
0.13856570662467577,0.03029834326096271,0.1634956533305991
0.10507690901493853,0.018071406794948952,0.1311708190386319
