DATA_SET_NAME,Method,MAE,MSE,RMSE
D-R031,Naive Method,0.4974074074074074,0.277201646090535,0.5264994264864256
D-N02BE1,Naive Method,0.11671521328765574,0.0260512536914294,0.16140400766842625
D-N02BE2,Naive Method,0.0821067701863354,0.012862922576289492,0.11341482520503875
D-N02BA2,Naive Method,0.22576175542927607,0.07418835109927602,0.2723753863682914
D-R032,Naive Method,0.1472306910573171,0.04350486338342174,0.2085781948896426
D-N05B1,Naive Method,0.11395348837209303,0.022964815816273063,0.15154146566624285
D-N02BA1,Naive Method,0.152921875,0.033479736328125,0.1829746876705218
D-N05B2,Naive Method,0.11206686930772443,0.01785661995209757,0.13362866441036358
