DATA_SET_NAME,Method,MAE,MSE,RMSE
D-R031,Naive Method,0.2107407407407407,0.09682213077274807,0.3111625471883595
D-N02BE1,Naive Method,0.18827759812023218,0.05002769636902231,0.22366872013990313
D-N02BE2,Naive Method,0.0979653209109731,0.013733694609132877,0.11719084695117139
D-N02BA2,Naive Method,0.13725391846087678,0.028381607870907353,0.16846841802221374
D-R032,Naive Method,0.34786246612439026,0.14320361901528136,0.3784225403108031
D-N05B1,Naive Method,0.33968992248062013,0.13101746689896837,0.36196335021514037
D-N02BA1,Naive Method,0.16605555555555554,0.04713218518518518,0.21709948223149952
D-N05B2,Naive Method,0.07387234043002264,0.008837523675098179,0.09400810430541709
